student_id,university_type,major,gpa,programming_skills,framework_knowledge,system_design,problem_solving,communication,teamwork,learning_ability,leadership,work_experience,internship_count,project_count,certification_count,research_experience,competition_awards,responsibility,adaptability,innovation,overall_market_activity,industry_market_activity,technical_score,soft_skills_score,experience_score,personal_score,market_score,final_score,employment_level,employment_status,salary_range,employment_city,company_size,job_type
1224,普通本科,网络工程,3.4748497091555026,69.86457547111985,59.705835633490096,54.86315016123008,61.04285419988069,82.53514092665586,86.1341415035143,100.0,33.64220315365407,3.2640898487259706,2,6,0,0,0,83.22076118512607,86.70782557194279,88.91246721033694,80.61377974711529,75.87470695382785,62.93449633072906,78.02251828460615,59.16907818471165,85.97439230873435,78.24424335047158,72.28420170332515,中等,已就业,12-18万,杭州,初创公司(50人以下),前端开发工程师
1225,985高校,信息管理与信息系统,3.2379602671297434,86.09195203852781,84.66467267182654,66.74252427328078,71.00110484394807,88.9428847259347,88.24702794156003,100.0,62.08034437293048,3.199776778782968,3,4,3,0,1,73.95980922744185,84.3342215225343,74.83733530703975,65.93703397014588,87.18751067337772,80.28479795601004,86.16069127775651,64.39732134539561,77.33539073984895,76.5622723217618,77.6651567168766,中等,继续深造,12-18万,北京,中型企业(100-500人),软件开发工程师
1226,211高校,信息管理与信息系统,2.3949642762928116,87.96271057262675,61.22296215514501,71.02072169226977,75.62296418701547,77.78575175250644,96.96304037821648,82.16513134496535,87.24553218039335,0.8600227870734403,6,6,0,0,0,56.847707708578895,86.80857638395061,58.26326148548663,74.59918564756106,81.34921671616122,75.31841363274971,85.56687489262606,46.32027344488129,66.26063444426273,77.97420118186113,72.90934320242944,中等,待就业,12-18万,杭州,小型企业(50-100人),软件开发工程师
1227,普通本科,网络工程,3.7159339912674154,65.19733201000439,57.19380508178887,91.84039906260621,47.74474836608309,86.93159044057369,74.93285341776921,72.50547298719552,49.50001890369252,3.526080851109998,2,1,2,0,1,76.9396374602836,80.83642910397813,45.919093596275474,81.94909959059527,81.8960385587517,66.37962897766796,72.83906251415179,56.31297021331997,68.80251179418953,81.92256907467348,71.06668718106634,中等,已就业,12-18万,南京,小型企业(50-100人),前端开发工程师
1228,专科院校,信息管理与信息系统,3.8729016336814346,87.64059028047677,59.48810880265117,72.08320215314701,65.66796238720414,74.56882338072313,96.11761354704555,100.0,83.2281385826135,3.6628810871943465,1,4,1,0,1,100.0,71.45546236549103,90.69658314661545,65.29070765301884,93.50975592288287,73.88610542233587,88.04567811750103,57.954573046332165,88.64561365363195,79.40023178795086,77.45847883778245,中等,已就业,12-18万,北京,小型企业(50-100人),数据分析师
1229,211高校,信息管理与信息系统,3.568626266471599,89.00127724437432,44.32846409447869,87.36651598579815,89.76361138500948,94.86983041402647,100.0,100.0,69.26197230760721,2.454235811288902,3,2,0,0,0,86.32734063516334,71.64136209992546,61.49262643777185,73.71797088171876,87.45249585032741,75.34871446175391,92.31334358572938,45.450829735466826,74.47113281537452,80.58523336602309,75.74015508424876,中等,继续深造,12-18万,上海,初创公司(50人以下),数据分析师
1230,普通本科,软件工程,2.654194402685896,48.58595345053712,76.5789766957646,57.84774821688058,86.34039094002591,62.0767382566073,84.26668007496822,87.17327001095647,77.6439051348447,2.5222683531631187,3,6,2,0,0,84.1841920843905,44.80495066132548,83.83356605047317,66.98091268528161,59.20162180458364,62.61166312632294,77.0117900254323,58.26722023795743,72.2652318472958,63.091267244932624,65.94926018057018,及格,已就业,8-12万,上海,大型企业(500人以上),运维工程师
1231,普通本科,信息安全,2.8815867751383304,79.40221429310951,52.54035835715344,82.47820120270512,65.64461129674997,96.23904472693415,63.405745633946395,85.46368144976991,73.13163081554033,2.5151078205727995,2,1,2,1,0,63.03345775632572,56.603756887266755,92.36809753156929,92.87016519087396,96.11565560087078,70.58309459460585,80.71539635211738,44.1812938468736,69.9049394281811,94.49291039587237,75.7544140576858,中等,已就业,12-18万,西安,中型企业(100-500人),前端开发工程师
1232,专科院校,信息安全,2.2711400693211443,67.4038783754863,64.6312070861109,59.28202864265107,80.73750687646665,64.25785671785152,61.92563354273942,87.58176020096244,62.66692094147307,4.769094956300817,1,4,1,0,2,61.37360634862701,81.51040654627313,56.110842994256316,68.03039425670184,76.85486621683158,66.28106989220467,69.18758963957553,71.2291394756098,65.83581740160963,72.44263023676672,69.40852713349872,及格,已就业,8-12万,上海,中型企业(100-500人),软件开发工程师
1233,985高校,人工智能,3.998024245697778,94.54597470498663,81.42432396398145,51.24474797786568,82.71287429439566,75.24580377719454,86.63410446050298,91.73995049284815,50.80133282866002,3.0738731872870257,4,1,0,0,1,65.96235336885503,97.98184263296795,57.4923434110848,78.16561826510335,86.36044951434761,80.7659240962018,77.32752143722814,54.8864782474443,73.02719716075784,82.26303388972548,75.87158693160615,中等,已就业,12-18万,上海,小型企业(50-100人),后端开发工程师
1234,985高校,人工智能,3.0216307183704862,67.25090722089656,80.94029019616951,50.61084862683147,81.94752164239188,57.08563437537988,63.39612750549049,63.87291751075599,62.63511498059049,2.687449284932415,1,5,1,1,3,84.20469088047925,87.39918086536244,83.92128249234891,63.90621530336935,81.99940007538859,69.49937183681496,61.46997456279369,48.249391419188974,85.0780153595051,72.95280768937897,67.29989042740503,及格,已就业,8-12万,广州,大型企业(500人以上),软件开发工程师
1235,211高校,软件工程,4.0,54.90775267033995,48.52511626004102,30.0,52.809618587757996,82.58952630772396,59.849048155644695,89.58846963816052,63.49772926471439,3.2052444831596687,2,4,2,1,0,61.686341728054074,71.27917669673064,76.53505056211566,66.70354406546669,71.79927664031247,47.801597804924086,74.83578319371136,58.46293379791603,69.01880486887552,69.25141035288958,63.364299752415135,及格,已就业,8-12万,北京,小型企业(50-100人),软件开发工程师
1236,专科院校,人工智能,4.0,74.55274774996758,74.65815369896406,77.81123934410238,94.61725405359216,76.9722760279105,93.25613017667547,89.10184398694668,74.57339420318957,3.1733833507966263,4,2,0,0,2,100.0,62.71195457063709,66.17902542062428,71.11532388254166,84.24672749351784,77.24251848385595,83.5958551899166,58.08060020955952,78.66729399737841,77.68102568802975,75.91292779652801,中等,已就业,12-18万,广州,小型企业(50-100人),数据分析师
1237,985高校,网络工程,2.7482867918155285,61.54541543851323,87.10740973462384,45.647074454899865,63.042360105163354,86.07969592570522,73.1180352545476,88.23893726528462,30.0,2.3517180410998453,3,3,0,0,0,62.57255853136122,85.30871022803501,74.56631896392082,62.32547233652391,73.99932995067132,66.18403999728875,72.16315190766963,46.22061649319814,72.99153217013124,68.16240114359762,65.65960641492825,及格,已就业,8-12万,深圳,大型企业(500人以上),测试工程师
1238,专科院校,计算机科学与技术,2.8458661302984933,87.74377896806833,60.44735634715204,86.12217851920576,71.6400526413382,48.99319385184198,100.0,87.50507161341356,38.55194639976877,0.49716245756540367,0,4,4,0,1,92.1128069164759,77.71033353981949,81.18467659391165,76.49122771012416,76.26527491121162,77.62015945934792,69.28461533885974,21.965949490784844,84.51362580670971,76.37825131066789,67.921693330098,及格,已就业,8-12万,杭州,中型企业(100-500人),软件开发工程师
1239,985高校,计算机科学与技术,3.43309517117356,62.87081251677319,77.70359992002744,62.386692465191885,64.73078796428209,77.00782680555132,70.13801459929873,86.44416061599294,63.54454985604624,2.6630729030791955,4,3,0,1,2,84.01339597713455,62.66708121646971,82.81333149526726,59.83790970988126,87.24739414124602,67.4098222721841,74.95680181669756,53.95687483695035,77.24948220437491,73.54265192556363,69.72509095503467,及格,已就业,8-12万,深圳,大型企业(500人以上),前端开发工程师
1240,普通本科,计算机科学与技术,2.322728948066865,74.73740326217585,52.85080591308191,41.677028777978606,73.44641692734022,81.0522110977098,72.53962019117498,53.480268265088654,64.99095736635806,3.386165421681845,1,2,0,0,4,100.0,78.39041133578341,92.11974550216529,75.56083320126753,72.52847833805367,61.430250527124656,68.81882691665047,48.63398506018215,91.1530470513846,74.04465576966061,67.74512721017523,及格,已就业,8-12万,北京,大型企业(500人以上),后端开发工程师
1241,985高校,软件工程,2.9808704413107194,98.18715640746247,75.78485429855485,48.23404755439287,57.03603409058518,60.17131113218053,85.38817550224202,74.18433990070739,46.991615873882175,2.9360020093328556,5,1,2,0,1,63.58456636529105,86.34812493463579,60.45367742083005,75.67820465765728,60.310620204792755,77.36073177248853,67.34284536516795,61.232024111994264,69.47436725275617,67.99441243122502,69.33931608759798,及格,已就业,8-12万,武汉,中型企业(100-500人),运维工程师
1242,专科院校,软件工程,2.930920499396636,91.47792933321205,71.96907041994487,67.85952413471496,66.62315610210797,82.99523903948726,83.06847583139803,97.83787573363493,65.35916870645107,1.7525525312391528,2,7,1,1,2,100.0,50.95269057549798,87.91125903546487,76.4496065450174,71.43296775056405,78.41611329642207,83.19699334439464,45.030630374869844,81.65918488328884,73.94128714779072,73.34632618188103,中等,已就业,12-18万,上海,中型企业(100-500人),算法工程师
1243,普通本科,信息管理与信息系统,4.0,82.16758804933424,79.91720433738179,36.80063791184174,72.7413576802874,40.54229285678779,78.73722093467595,100.0,70.1753356485845,2.2068430505787835,3,3,0,0,0,82.84944718271237,73.4412970582914,99.49228993793888,83.1505433979585,92.63739482749841,71.47645987134533,70.88206022042223,44.482116606945404,85.01985497195403,87.89396911272846,73.58802073397653,中等,已就业,12-18万,杭州,中型企业(100-500人),前端开发工程师
1244,普通本科,计算机科学与技术,3.280508942752228,73.08633431171587,78.98719130333058,73.84917510431545,88.36973467378257,73.08411988509317,78.3805545127578,78.65703659249664,57.07936649647319,3.98940728122383,3,2,0,0,0,97.9604582261601,94.27076465433981,78.07146938065016,85.13238253704793,89.56303745453377,76.53749960392686,72.6005070411362,63.87288737468596,90.88685350096104,87.34770999579085,78.52840776424522,中等,待就业,12-18万,深圳,中型企业(100-500人),前端开发工程师
1245,普通本科,网络工程,3.057616511231402,80.74344684316632,49.69774585673271,42.25501567910825,86.55892718510536,96.1874395988069,100.0,70.65212991802082,81.44333569509767,0.0,3,3,0,1,1,85.88738516268495,90.60278586267454,93.07774527096626,66.32318834835364,84.99301775260804,64.31359834861854,87.80793149816681,18.000000000000004,89.45911340516622,75.65810305048083,67.98332814244887,及格,已就业,8-12万,成都,中型企业(100-500人),后端开发工程师
1246,专科院校,人工智能,2.8842576336573496,85.33475929087581,72.04829861116289,53.91535502203215,87.31829528168988,72.95446950531255,100.0,95.75448215847085,84.2466663304707,1.384378508939807,0,6,0,1,3,64.07016438810317,74.6626399676788,67.327942209333,78.97689093099827,83.76577800476683,75.2632938322746,87.67429465730561,28.612542107277683,68.2252404083448,81.37133446788255,71.87648808682067,中等,已就业,12-18万,上海,大型企业(500人以上),前端开发工程师
1247,211高校,网络工程,3.647024798662397,60.20096455176767,91.79370466410808,67.98080503062336,83.02978361893331,64.21403154330041,92.65285653720986,89.09253341266107,61.8267716788946,2.6976932403987623,3,5,1,0,3,68.47231469886847,59.963238021711234,72.96374427850903,75.09179706531567,99.96811717165926,73.5176365879575,77.06591128623677,56.372318884785145,67.26702056961346,87.52995711848746,75.23412842946209,中等,已就业,12-18万,广州,大型企业(500人以上),数据分析师
1248,211高校,人工智能,2.951644588034796,87.7700586588576,37.22036767326355,72.01416035259797,97.70013043817491,74.03030965072166,61.61869702676579,83.16895701273606,72.61308614549344,4.059459422056779,0,4,1,0,0,80.37670769619248,53.71196640016581,77.82708147415246,84.58437433771536,92.65960916338321,70.44697887985919,72.92862363419064,58.71351306468135,71.61239744077247,88.62199175054928,74.75233367574717,中等,已就业,12-18万,北京,中型企业(100-500人),后端开发工程师
1249,211高校,计算机科学与技术,3.17485851281875,58.47458921164379,84.50389170793099,76.96579694391406,65.64788645774158,76.4858231594313,78.89133917203263,97.92780790156331,34.55457317219224,5.0,2,1,2,0,1,68.41572557133948,88.31103411148896,72.7058159192352,69.94294304387665,72.35083485042182,70.69895123159378,74.06144835066684,74.0,75.67134523775304,71.14688894714924,72.49822868595189,中等,待就业,12-18万,北京,小型企业(50-100人),软件开发工程师
1250,专科院校,计算机科学与技术,2.880438238764018,83.58677902518414,94.02557649443631,45.4018097973037,67.63347729565571,88.44530313938257,89.9081643358041,67.31913045203905,76.10056978521766,3.834259589238188,1,1,1,0,1,82.23307209826426,67.00825878039312,59.56005836027814,57.75696669470133,84.59973427431981,77.48609424743086,81.06052859581911,54.01111507085826,70.86372398150708,71.17835048451057,72.12517408515416,中等,已就业,12-18万,南京,中型企业(100-500人),软件开发工程师
1251,普通本科,计算机科学与技术,2.441231433992303,58.396643931755385,47.73046719272797,60.37320810481737,67.01585584256799,76.948304887864,91.22328672770381,100.0,81.98979258954856,1.6108470149696479,0,1,0,0,1,93.23494689541204,84.45671100492474,53.71561165145313,72.9282458386427,86.25353130591185,56.45402493574082,87.28827166619486,21.330164179635776,78.74567555507818,79.59088857227727,66.52251932131054,及格,待就业,8-12万,南京,中型企业(100-500人),软件开发工程师
1252,211高校,软件工程,2.7019824361486684,100.0,59.93951393278782,81.39499252976188,69.08303861503194,86.43044725779505,99.16411074069072,62.469528854051646,44.76895053924642,0.0,0,2,1,0,0,99.22485471219747,92.36931398789528,84.74923700643294,74.56838981865339,72.90324228474998,81.16915654729192,75.29133418387339,6.000000000000001,92.82550718317745,73.73581605170168,67.6538515074259,及格,已就业,8-12万,上海,初创公司(50人以下),算法工程师
1253,专科院校,人工智能,2.9490141463176536,86.45012437405558,77.76614982925798,60.37682050975804,48.45668932727132,76.3807863624272,70.3827075146301,72.62153222782682,69.25083535369524,5.0,3,4,0,1,1,100.0,63.48592448429595,83.47066099272342,86.69611042359749,84.06683808292735,74.83092773307837,72.51546291508144,80.0,84.0869756431058,85.38147425326241,79.23396435657519,中等,待就业,12-18万,广州,小型企业(50-100人),运维工程师
1254,211高校,软件工程,3.0683725848681855,51.65962081821068,56.70812326279539,69.41411676806693,73.97141182400989,63.760220873426505,79.42196107909074,69.3865577841693,31.896757156313523,1.2375883770635343,2,4,2,1,0,79.32103239668953,69.83529835366777,44.82903414903761,83.6097989738473,72.12312132882539,58.95624984213727,62.70954740910566,34.85106052476241,66.12771270948743,77.86646015133636,62.481340337419454,及格,待就业,8-12万,南京,初创公司(50人以下),后端开发工程师
1255,985高校,软件工程,3.0902880370382464,74.98610060654771,90.46868775468045,67.43658887666103,77.4408253667768,53.972161011871464,68.67477671582817,76.26315182999612,48.198407073686994,2.718924935735728,2,4,1,1,0,73.64944697168185,92.2577459768367,80.54209735636768,62.49654132902878,79.34213843776466,78.3664468810331,62.06581185475491,50.62709922882873,81.29973178863406,70.91933988339672,69.00461411941599,及格,继续深造,8-12万,北京,大型企业(500人以上),软件开发工程师
1256,211高校,信息安全,3.1555401497406192,67.17866933873046,85.88344398634106,84.51855726936738,66.13889829522469,80.5752482142966,100.0,89.59119454796273,52.1951849496265,2.324635526487238,4,7,0,1,1,54.00959681386598,72.09278948457705,75.87838822374742,86.54386575480915,78.10648000227154,76.15410221479044,82.00941009120496,57.89562631784686,65.99519203804374,82.32517287854034,75.42182258698212,中等,已就业,12-18万,其他,中型企业(100-500人),数据分析师
1257,211高校,网络工程,2.9556561849244956,65.40409605327955,49.22555140685323,58.01136208736568,43.63989044390686,37.93148704688593,90.48240628004311,95.17635821704441,37.878704903234556,2.3963587991236444,4,3,0,0,1,44.62623769499778,83.63434192715168,62.12371401811298,65.73686233036915,92.61850697941031,56.895565305231614,65.36987821898457,50.75630558948372,61.577911861578514,79.17768465488973,64.82240939115215,及格,已就业,8-12万,成都,大型企业(500人以上),数据分析师
1258,普通本科,网络工程,3.8745631740842033,77.20655289702627,58.85412850103481,44.15076606945446,70.32145857063651,48.52197232315399,72.38986319451848,83.77683819407856,56.43014536753887,0.75080617241243,5,5,1,0,0,78.54213834890393,70.10691014415725,75.64899693794014,66.5221310237656,89.90393607183668,64.40115878007549,64.88429611760323,41.00967406894916,75.14362746419079,78.21303354780113,66.2068728396413,及格,已就业,8-12万,广州,小型企业(50-100人),产品经理
1259,专科院校,信息管理与信息系统,3.673992059928491,61.08009375497252,81.54755232752532,50.48192164796152,50.57939869578734,54.0294817311608,83.37316844598851,65.83581972944263,55.44057558316908,5.0,2,4,1,0,1,98.78648927566985,57.62223373479043,55.760992602608525,76.50615975427316,70.8204724896226,64.05062739941765,64.59920667983984,78.0,73.52956361148762,73.66331612194787,70.08444938355551,中等,继续深造,12-18万,深圳,初创公司(50人以下),算法工程师
1260,普通本科,软件工程,3.132445366404581,86.42198647476654,80.95989104120991,67.83265969975282,76.40966630130828,85.71933301257057,80.75464103367487,54.992637061371624,69.25165285075092,1.1877064139880709,2,3,1,0,1,81.81402188364659,82.73094223646008,63.84164232269493,76.88918859523088,100.0,80.06426047235098,73.50294999768298,30.252476967856854,76.69738412120515,88.44459429761544,73.45764336420801,中等,已就业,12-18万,成都,大型企业(500人以上),算法工程师
1261,普通本科,人工智能,3.3271291398704985,85.56981130499013,100.0,41.45688880504914,71.78967450806185,52.653107924991176,66.80101987474532,97.69558220849179,37.29153351866262,2.737984916992392,2,4,1,1,2,86.26197392914948,97.75072865658828,57.81508357435675,73.52773234871715,86.57783756159596,79.69826973381205,64.37838960203915,50.85581900390871,81.1745332409433,80.05278495515655,72.56190701508844,中等,已就业,12-18万,杭州,大型企业(500人以上),算法工程师
1262,普通本科,信息安全,3.0139558792735226,80.27137162412978,56.801766918257776,56.83379022398791,73.26058190041465,82.05206515344453,93.95249343322399,95.83877216549809,69.35014132196677,1.8322871296321839,1,2,0,0,1,64.67939766241575,81.1539751277416,83.40522642557809,73.59925415996332,65.75672222642964,67.8418949599683,85.93346421010723,29.987445555586202,75.23951953096221,69.67798819319648,67.07263182640662,及格,已就业,8-12万,深圳,中型企业(100-500人),产品经理
1263,普通本科,信息安全,2.0,74.70743207188703,91.88826759207987,66.13124589461297,54.08444990151722,59.52033962753369,81.15463140429436,100.0,48.162477940068314,3.4205325376711393,0,4,1,0,0,73.29582909758894,84.23080571335072,65.31360759564157,62.039642440933235,70.45344053894807,76.08414727545309,72.77725532734736,51.04639045205367,74.18165563173326,66.24654148994065,68.52557446229632,及格,已就业,8-12万,成都,大型企业(500人以上),测试工程师
1264,普通本科,网络工程,3.2102465064630126,84.89727428917473,56.29129082854645,53.50111843034888,88.92375648282604,72.80275239735319,72.06019818488605,83.0132621921522,40.82232748091687,2.186165674273428,1,3,2,0,1,97.54265967476385,84.46825311062828,62.85584466006828,73.97364743163114,67.03491742897599,70.43889629858622,68.77365630964889,40.23398809128114,83.21429320111451,70.50428243030356,66.87226759947103,及格,已就业,8-12万,北京,大型企业(500人以上),软件开发工程师
1265,211高校,软件工程,3.352807180625608,86.87078259116976,77.50481398683807,69.90279871630001,72.55313793811412,74.06094713937931,66.54335896941738,95.0223267971561,57.054123902048886,2.0302715217206093,3,7,1,1,3,86.63855523310987,99.94751602516479,59.58125229308413,87.12787943940042,75.21499179128861,79.23563076959074,74.02053036386694,52.363258260647314,82.51405258871861,81.1714356153445,75.07033844774338,中等,待就业,12-18万,北京,初创公司(50人以下),算法工程师
1266,普通本科,信息管理与信息系统,2.3936691209798866,81.82376605112522,83.38513662339227,75.86617643522428,56.28644017784305,72.57821347848281,92.8189454146009,75.40681359479223,71.29114663837638,4.130771186612492,2,5,1,0,0,73.02839392776127,70.26106482429152,81.21653323464713,74.15207245928947,97.4056900995978,78.54692671229694,78.0881331235684,69.5692542393499,74.65463698878611,85.77888127944364,78.8888745214021,中等,已就业,12-18万,武汉,大型企业(500人以上),运维工程师
1267,普通本科,软件工程,3.4497055345973013,55.321889652296434,30.0,71.82362899929012,78.6946247328845,65.30025471151734,84.02212049145827,92.20889158589223,52.736855732756034,2.0148490989669416,0,2,1,1,0,90.04002147282688,41.72738033876328,79.38298664513206,92.89945733739813,79.47680012157879,53.362944134065046,74.19520057934403,30.1781891876033,72.34911868429936,86.18812872948845,65.79785501480204,及格,待就业,8-12万,北京,大型企业(500人以上),产品经理
1268,专科院校,计算机科学与技术,3.0597116610275954,63.1742082919649,83.66809447124173,41.78742559921658,71.46603079140571,51.50439984688214,69.58019653842976,77.80483088255379,67.70858894305893,4.616427221708018,2,2,1,0,0,81.82872027153196,93.92116645025305,64.61127646707091,74.99316176122151,82.87044648087884,65.87419985714237,65.83929459792232,69.39712666049621,80.29122098380998,78.93180412105018,71.75464121764054,中等,已就业,12-18万,北京,大型企业(500人以上),软件开发工程师
1269,985高校,软件工程,3.368966860317331,70.97908617761831,90.76854536574079,66.1877328135444,97.55375509418718,75.40249105972194,72.53247006232928,72.78621315879147,64.18359600957551,0.6498496556869142,0,4,1,0,1,96.27490570428252,52.88272209828936,76.65131397521581,66.58873687506656,99.62946730207585,78.61512015289716,71.78713732511187,17.79819586824297,77.37017310376456,83.1091020885712,69.35068482043093,及格,已就业,8-12万,杭州,小型企业(50-100人),算法工程师
1270,211高校,计算机科学与技术,3.074800676314957,52.86313653225454,86.43822630210613,67.36163460258125,61.706883127679816,83.36481211924229,80.08280092365342,88.4799583885598,100.0,2.125922543711951,0,3,0,0,0,87.30296630226721,67.7738854058599,30.0,66.02433409882512,70.94550959986188,66.71973773681789,87.150133463826,31.511070524543413,64.25335214266485,68.4849218493435,65.80743347472071,及格,已就业,8-12万,上海,中型企业(100-500人),前端开发工程师
1271,211高校,计算机科学与技术,3.8254772371134247,78.36004699997295,100.0,59.28604822681261,51.28699842786959,85.18811295348279,80.95715581829703,87.69655290400434,55.31121585149887,1.2104439714073736,3,5,0,1,0,75.08489119377084,63.07384864584772,57.50236349653718,85.8569116692262,83.4215887885758,78.32992828813867,78.78210423691996,36.52532765688848,66.20682012022381,84.639250228901,72.83015914864461,中等,已就业,12-18万,武汉,大型企业(500人以上),软件开发工程师
1272,211高校,信息管理与信息系统,3.3131144102920436,96.16507810985425,84.47765925258835,69.69966519284557,74.34020066415971,76.22683200678858,82.8808163041706,98.67417194504159,57.50264181585485,2.5462059840398528,2,5,1,1,1,76.6606169203795,63.08344338093983,88.05538029601485,77.88907328996967,90.95057621165397,85.18328212470328,79.75732502751059,50.55447180847824,76.0058938712382,84.41982475081181,77.75699312031703,中等,已就业,12-18万,上海,大型企业(500人以上),软件开发工程师
1273,普通本科,人工智能,3.701208229336004,93.77535550139389,61.94192347971229,69.16136863618411,85.18338803704964,78.86404807118038,53.46214816800176,65.73152149043416,76.61883821275386,0.4400675162985177,1,3,1,1,0,59.42866264016995,88.66547683668972,66.54257021936176,60.934907185577465,71.14723295432941,78.44333177541303,68.78139947851386,17.280810195582212,70.33387917288343,66.04107006995343,62.80494330716773,及格,已就业,8-12万,上海,大型企业(500人以上),运维工程师
1274,普通本科,网络工程,3.742363071087473,86.09439216007313,88.58516701622916,63.6368714470555,100.0,63.43337607444557,81.8061872788658,98.90672587758708,59.22433050805993,3.4293043131789736,6,3,1,0,0,55.71757544740146,85.48273517625445,52.98030772108386,76.45024774105389,88.34719166335346,83.74068125830911,76.05310721305888,73.15165175814768,63.825943048162074,82.39871970220366,78.22074973638851,中等,已就业,12-18万,西安,大型企业(500人以上),算法工程师
1275,普通本科,软件工程,2.6402221369557948,85.91567900807333,61.09050579166877,49.93592482980021,100.0,81.74204542738688,61.71273888586789,86.94838255439632,63.76479552871111,3.578734320199676,4,2,1,0,1,73.35342241427112,62.295639483813574,96.46588375527529,80.37800246929618,82.46678174454115,72.68060830669,74.44085309402435,64.94481184239612,76.9698259374351,81.42239210691866,74.9237446976559,中等,已就业,12-18万,深圳,小型企业(50-100人),运维工程师
1276,专科院校,计算机科学与技术,2.8304915649894262,100.0,71.23626887418968,64.60068571549802,46.7192731616525,81.19002978215264,100.0,100.0,33.65030648389035,4.759301983460906,2,3,1,0,1,100.0,93.5730031583384,45.5934624033992,62.03154716175631,66.38966373387377,78.96294512152176,81.08707023142387,73.11162380153088,81.74993966852128,64.21060544781504,74.36306949809148,中等,已就业,12-18万,广州,大型企业(500人以上),产品经理
1277,985高校,软件工程,3.425805341363128,87.65795748267543,82.47674910101854,93.00396391511619,67.97143546538918,70.53295890700036,95.64389489655395,100.0,58.171263605666226,3.7711157390868673,2,4,0,1,0,86.41714636087045,71.2824219678909,51.654329477843845,72.69140329167287,89.02792294359747,85.20414405293789,81.70511411737185,61.253388869042396,71.4478839780686,80.85966311763517,78.23275450016261,中等,继续深造,12-18万,成都,小型企业(50-100人),测试工程师
1278,普通本科,人工智能,3.017231358120914,88.8845353018252,76.72121236220065,59.115394564764614,51.33680884963937,75.72126672651622,97.35095622883867,48.496910903201154,49.42353771406871,3.754131050167353,2,5,2,0,1,75.6249426944531,100.0,56.90624363319568,66.48217102395344,83.34971983775435,75.52693762730713,69.06305434377856,67.04957260200824,77.32185016773994,74.9159454308539,72.95874981191389,中等,已就业,12-18万,上海,大型企业(500人以上),数据分析师
1279,985高校,网络工程,3.0806966153718522,53.41627958495768,90.26697987775245,80.7095818726401,66.28924318929273,74.59806726290293,43.116596167494244,100.0,52.80738518129982,3.521083632103914,3,4,1,0,2,89.9054705105582,69.25725207480758,59.09794569089925,70.5128689929221,80.96838945033383,71.21744649076611,68.72004625700441,64.25300358524697,74.46874753393533,75.74062922162796,71.35538493176138,中等,继续深造,12-18万,北京,初创公司(50人以下),前端开发工程师
1280,专科院校,人工智能,3.8432824110853048,94.99228191534402,100.0,65.58285530851431,100.0,81.84813464743547,75.5122725281927,100.0,63.848080633586484,2.1729204254056294,2,3,2,0,1,96.73518702527475,68.32148783931447,90.352190624403,65.04431313080971,83.6564854469976,91.11348382784047,81.2021246529961,44.07504510486756,86.29617834922514,74.35039928890366,76.56479027488308,中等,已就业,12-18万,深圳,中型企业(100-500人),算法工程师
1281,211高校,网络工程,3.0448168109039653,80.97746025458343,52.939540870729004,52.98906536995462,57.704330081318716,51.842584558767186,78.82988807220947,66.12528947529792,59.17636305065602,4.928326511197634,0,8,1,0,3,70.85710633649387,69.57797092519527,67.10317464537474,55.59375888764667,96.14005432876549,64.64109244517488,63.6268423646382,77.1399181343716,69.34718620576855,75.86690660820608,70.15141990741579,中等,待就业,12-18万,上海,大型企业(500人以上),软件开发工程师
1282,普通本科,信息安全,2.715535325875709,73.80323481850984,65.07495821785469,60.55104952670929,69.67072984246252,51.54437043034645,88.62494718464555,61.5718084581646,71.58243551870538,3.3314877945690364,6,0,0,0,1,70.92836366226562,61.45808402203035,100.0,61.08840430297922,80.21494774601751,68.12106428234846,67.32898714354755,63.97785353482844,76.80877067151536,70.65167602449837,68.96912140402193,及格,已就业,8-12万,北京,大型企业(500人以上),数据分析师
1283,985高校,网络工程,2.7830999991822027,70.08542813897641,74.74567543843465,64.74694439437847,61.28708004909454,52.322879137062074,93.51311841756147,96.62085917463392,74.30975714709436,5.0,1,5,2,0,0,100.0,83.37926049000626,40.88503885564926,84.90969225392537,72.00268001027867,69.5359707709061,78.09230956858634,78.0,77.27928980369666,78.45618613210202,75.96723942644407,中等,待就业,12-18万,北京,大型企业(500人以上),运维工程师
1284,985高校,信息管理与信息系统,4.0,66.77106844996132,63.052135850398884,74.82817199418358,54.950563676575925,68.3285065101582,99.26938460603593,86.70416856587421,57.34198903974983,5.0,4,4,0,1,1,66.61567991950568,64.77026410980307,85.0931265296778,69.26929356382985,67.0726912447948,66.0847589015985,78.46033805397497,84.0,71.60528915964653,68.17099240431233,72.42508397345297,中等,已就业,12-18万,杭州,大型企业(500人以上),产品经理
1285,普通本科,人工智能,3.1108902598073818,93.85165317541343,68.86440597253151,100.0,96.89185003514879,81.82961212953917,45.252422528211326,75.36371571428921,64.4922068238738,3.019919475357664,5,1,0,1,2,71.71572796085,70.94708494149558,64.06076663068947,93.1016794597594,72.32092752319792,87.8891680654397,67.60135956426164,58.23903370429197,69.18864665599551,82.71130349147866,75.9606746978992,中等,已就业,12-18万,北京,初创公司(50人以下),软件开发工程师
